Issue key,Issue id,Status,Reporter,Created_x,Due Date,Resolved,Customer,Type of Request,time_on_codebusters,time_outside_codebusters,comminicate_created
CI-6461,370351,Closed,aruizrobles,2022-02-17 11:21:00,21/Feb/22 12:00 AM,2022-03-02 17:23:00,Numiga,Incident Request (IR),10043.0,9039.0,2022-02-24 10:23:00
CI-6363,366824,Closed,guinoo,2022-02-02 06:19:00,04/Feb/22 12:00 AM,2022-03-03 03:38:00,Eberspacher,Service Request (SR),28057.0,13665.0,2022-03-03 03:38:00
CI-6521,372997,Closed,guinoo,2022-03-03 03:52:00,04/Mar/22 12:00 AM,2022-03-03 08:44:00,CMS Hasche Sigle,Service Request (SR),282.0,10.0,2022-03-03 08:34:00
CI-6333,365161,Closed,guinoo,2022-01-25 02:19:00,31/Jan/22 12:00 AM,2022-03-03 10:08:00,Bentley,Service Request (SR),19629.0,34120.00000000001,2022-02-18 14:25:00
CI-6447,369887,Closed,guinoo,2022-02-16 03:43:00,22/Feb/22 12:00 AM,2022-03-04 08:35:00,Endress Hauser,Service Request (SR),22305.0,1027.0000000000002,2022-03-04 08:09:00
CI-6471,370609,Closed,aruizrobles,2022-02-18 11:18:00,25/Feb/22 12:00 AM,2022-03-04 08:57:00,Numiga,Service Request (SR),19652.0,367.0,2022-03-04 08:11:00
CI-6487,371522,Closed,nsanchez,2022-02-23 15:31:00,03/Mar/22 12:00 AM,2022-03-04 09:39:00,ArcelorMittal,Service Request (SR),12526.0,82.0,2022-03-04 09:15:00
CI-6437,369388,Closed,aruizrobles,2022-02-14 17:19:00,25/Feb/22 12:00 AM,2022-03-04 13:51:00,Numiga,Service Request (SR),25407.0,305.0,2022-03-04 11:17:00
CI-6467,370536,Closed,guinoo,2022-02-18 07:10:00,24/Feb/22 12:00 AM,2022-03-07 02:18:00,Endress Hauser,Service Request (SR),9571.0,14617.0,2022-03-04 13:08:00
CI-6477,371113,Closed,yutaka,2022-02-22 08:46:00,25/Feb/22 12:00 AM,2022-03-07 04:44:00,Endress Hauser,Service Request (SR),14623.0,3855.0,2022-03-04 13:10:00
CI-6474,370973,Closed,aruizrobles,2022-02-21 14:17:00,28/Feb/22 12:00 AM,2022-03-07 11:02:00,Travelnet Reisevarehuset AS,Service Request (SR),18745.0,1220.0,2022-03-07 10:45:00
CI-6478,371118,Closed,nsanchez,2022-02-22 09:10:00,28/Feb/22 12:00 AM,2022-03-07 13:48:00,Endress Hauser,Service Request (SR),17203.000000000004,1795.0,2022-03-07 11:06:00
CI-6523,373063,Closed,aruizrobles,2022-03-03 10:42:00,07/Mar/22 12:00 AM,2022-03-07 17:41:00,Numiga,Service Request (SR),6162.0,17.000000000000004,2022-03-07 17:24:00
CI-6317,363968,Closed,nsanchez,2022-01-20 13:30:00,26/Jan/22 12:00 AM,2022-03-08 09:14:00,Hugo Boss,Service Request (SR),24472.0,28811.0,2022-02-21 15:00:00
CI-6509,372529,Closed,ngraf,2022-03-01 12:33:00,08/Mar/22 12:00 AM,2022-03-08 13:07:00,Enercon,Service Request (SR),10089.0,25.0,2022-03-08 12:42:00
CI-6296,363528,Closed,mkuchciak,2022-01-18 20:08:00,04/Feb/22 12:00 AM,2022-03-08 15:48:00,Customer not yet listed,Service Request (SR),31123.0,39177.0,2022-02-09 10:51:00
CI-6297,363530,Closed,mkuchciak,2022-01-18 20:15:00,04/Feb/22 12:00 AM,2022-03-08 15:48:00,Customer not yet listed,Service Request (SR),31261.000000000004,39032.0,2022-02-09 13:16:00
CI-6298,363532,Closed,mkuchciak,2022-01-18 20:17:00,04/Feb/22 12:00 AM,2022-03-08 15:48:00,Customer not yet listed,Service Request (SR),31308.000000000004,38983.0,2022-02-09 14:05:00
CI-6299,363534,Closed,mkuchciak,2022-01-18 20:33:00,04/Feb/22 12:00 AM,2022-03-08 15:48:00,Customer not yet listed,Service Request (SR),33916.00000000001,36359.0,2022-02-11 09:49:00
CI-6300,363536,Closed,mkuchciak,2022-01-18 21:26:00,04/Feb/22 12:00 AM,2022-03-08 15:48:00,Customer not yet listed,Service Request (SR),34266.00000000001,35956.0,2022-02-11 16:32:00
CI-6301,363538,Closed,mkuchciak,2022-01-18 21:27:00,04/Feb/22 12:00 AM,2022-03-08 15:49:00,Customer not yet listed,Service Request (SR),38524.0,31697.000000000004,2022-02-14 15:32:00
CI-6302,363540,Closed,mkuchciak,2022-01-18 21:29:00,04/Feb/22 12:00 AM,2022-03-08 15:49:00,Customer not yet listed,Service Request (SR),42491.0,27729.0,2022-02-17 09:40:00
CI-6303,363542,Closed,mkuchciak,2022-01-18 21:41:00,04/Feb/22 12:00 AM,2022-03-08 15:49:00,Customer not yet listed,Service Request (SR),42835.0,27373.0,2022-02-17 15:36:00
CI-6304,363544,Closed,mkuchciak,2022-01-18 21:43:00,04/Feb/22 12:00 AM,2022-03-08 15:49:00,Customer not yet listed,Service Request (SR),54272.0,15934.000000000002,2022-02-25 14:15:00
CI-6305,363546,Closed,mkuchciak,2022-01-18 21:44:00,04/Feb/22 12:00 AM,2022-03-08 15:49:00,Customer not yet listed,Service Request (SR),58512.0,11693.0,2022-02-28 12:56:00
CI-6234,361812,Closed,mkuchciak,2022-01-10 16:00:00,04/Feb/22 12:00 AM,2022-03-08 15:51:00,Customer not yet listed,Service Request (SR),40679.0,41392.0,2022-02-16 11:23:00
CI-6237,361818,Closed,mkuchciak,2022-01-10 16:04:00,04/Feb/22 12:00 AM,2022-03-08 15:52:00,Customer not yet listed,Service Request (SR),40676.0,41392.0,2022-02-16 11:24:00
CI-6238,361821,Closed,mkuchciak,2022-01-10 16:06:00,04/Feb/22 12:00 AM,2022-03-08 15:52:00,Customer not yet listed,Service Request (SR),40676.0,41390.0,2022-02-16 11:24:00
CI-6239,361823,Closed,mkuchciak,2022-01-10 16:08:00,04/Feb/22 12:00 AM,2022-03-08 15:52:00,Customer not yet listed,Service Request (SR),40711.0,41353.0,2022-02-16 11:24:00
CI-6240,361826,Closed,mkuchciak,2022-01-10 16:13:00,04/Feb/22 12:00 AM,2022-03-08 15:52:00,Customer not yet listed,Service Request (SR),41474.0,40585.0,2022-02-16 11:25:00
CI-6241,361828,Closed,mkuchciak,2022-01-10 16:15:00,04/Feb/22 12:00 AM,2022-03-08 15:52:00,Customer not yet listed,Service Request (SR),41516.0,40541.0,2022-02-16 11:25:00
CI-6242,361830,Closed,mkuchciak,2022-01-10 16:18:00,04/Feb/22 12:00 AM,2022-03-08 15:52:00,Customer not yet listed,Service Request (SR),44213.0,37841.0,2022-02-16 11:26:00
CI-6243,361832,Closed,mkuchciak,2022-01-10 16:19:00,04/Feb/22 12:00 AM,2022-03-08 15:52:00,Customer not yet listed,Service Request (SR),51732.0,30321.0,2022-02-16 11:26:00
CI-6244,361834,Closed,mkuchciak,2022-01-10 16:24:00,04/Feb/22 12:00 AM,2022-03-08 15:52:00,Customer not yet listed,Service Request (SR),52063.0,29985.0,2022-02-16 11:27:00
CI-6245,361837,Closed,mkuchciak,2022-01-10 16:26:00,04/Feb/22 12:00 AM,2022-03-08 15:52:00,Customer not yet listed,Service Request (SR),54684.0,27362.0,2022-02-17 15:50:00
CI-6246,361839,Closed,mkuchciak,2022-01-10 16:28:00,04/Feb/22 12:00 AM,2022-03-08 15:52:00,Customer not yet listed,Service Request (SR),55192.0,26852.0,2022-02-18 00:21:00
CI-6247,361842,Closed,mkuchciak,2022-01-10 16:33:00,04/Feb/22 12:00 AM,2022-03-08 15:52:00,Customer not yet listed,Service Request (SR),74764.0,7275.0,2022-03-03 14:39:00
CI-6248,361844,Closed,mkuchciak,2022-01-10 16:34:00,04/Feb/22 12:00 AM,2022-03-08 15:53:00,Customer not yet listed,Service Request (SR),60503.0,21536.0,2022-02-21 16:57:00
CI-6492,371681,Closed,yutaka,2022-02-24 10:37:00,28/Feb/22 12:00 AM,2022-03-09 00:20:00,MFTBC,Service Request (SR),15933.000000000002,2182.0000000000005,2022-03-09 00:20:00
CI-6476,371061,Closed,yutaka,2022-02-22 01:14:00,25/Feb/22 12:00 AM,2022-03-09 00:20:00,VW,Service Request (SR),644.0,20902.0,2022-02-22 11:58:00
CI-6520,372982,Closed,yutaka,2022-03-03 00:37:00,04/Mar/22 12:00 AM,2022-03-09 00:26:00,Heidelberg Cement,Service Request (SR),7.0,8622.000000000002,2022-03-03 00:45:00
CI-6378,367559,Closed,yutaka,2022-02-07 08:51:00,09/Feb/22 12:00 AM,2022-03-09 00:28:00,OBB,Service Request (SR),21020.0,21686.0,2022-02-24 14:23:00
CI-6235,361814,Closed,nsanchez,2022-01-10 16:02:00,17/Jan/22 12:00 AM,2022-03-09 09:33:00,Rheinmetall,Service Request (SR),52411.0,10076.0,2022-02-16 13:03:00
CI-6383,368240,Closed,nsanchez,2022-02-09 16:32:00,17/Feb/22 12:00 AM,2022-03-09 10:26:00,Porsche,Service Request (SR),20002.0,19974.0,2022-03-09 10:02:00
CI-6536,373467,Closed,guinoo,2022-03-07 06:10:00,11/Mar/22 12:00 AM,2022-03-09 10:44:00,Enercon,Service Request (SR),2632.0,522.0000000000001,2022-03-09 02:02:00
CI-6562,374249,Closed,yutaka,2022-03-09 03:27:00,09/Mar/22 12:00 AM,2022-03-09 11:55:00,Fiege,Service Request (SR),507.00000000000006,1.0000000000000002,2022-03-09 11:55:00
CI-6454,370133,Closed,ssanz,2022-02-16 15:40:00,23/Feb/22 12:00 AM,2022-03-09 14:53:00,Allianz,Incident Request (IR),1265.0,28945.0,2022-03-09 14:47:00
CI-6527,373140,Closed,ssanz,2022-03-03 13:37:00,10/Mar/22 12:00 AM,2022-03-09 16:21:00,Porsche,Incident Request (IR),8610.000000000002,194.0,2022-03-09 15:14:00
CI-6505,372383,Closed,nsanchez,2022-02-28 16:51:00,03/Mar/22 12:00 AM,2022-03-09 16:25:00,Amadeus,Incident Request (IR),12515.0,420.0,2022-03-08 14:13:00
CI-6534,373383,Closed,aruizrobles,2022-03-04 14:23:00,08/Mar/22 12:00 AM,2022-03-09 17:10:00,Numiga,Service Request (SR),6999.0,368.0,2022-03-09 11:19:00
CI-6522,373004,Closed,guinoo,2022-03-03 04:15:00,09/Mar/22 12:00 AM,2022-03-10 02:31:00,TeamBank AG,Service Request (SR),8227.000000000002,1749.0,2022-03-09 10:57:00
CI-6357,366559,Closed,yutaka,2022-02-01 02:47:00,04/Feb/22 12:00 AM,2022-03-10 12:49:00,FBT-First Business Travel,Service Request (SR),40506.0,13376.0,2022-03-02 08:04:00
CI-6500,372080,Closed,aruizrobles,2022-02-25 14:55:00,04/Mar/22 12:00 AM,2022-03-10 13:15:00,Numiga,Service Request (SR),18066.0,554.0,2022-03-10 10:27:00
CI-6525,373101,Closed,aruizrobles,2022-03-03 11:49:00,11/Mar/22 12:00 AM,2022-03-11 08:35:00,Numiga,Service Request (SR),10889.0,437.0,2022-03-11 01:18:00
CI-6485,371468,Closed,aklabisz,2022-02-23 13:12:00,01/Mar/22 12:00 AM,2022-03-11 14:39:00,Endress Hauser,Service Request (SR),14357.0,8770.0,2022-03-04 09:24:00
CI-6472,370817,Closed,yutaka,2022-02-21 05:45:00,25/Feb/22 12:00 AM,2022-03-14 04:43:00,Continental,Service Request (SR),35269.0,6471.0,2022-03-11 09:57:00
CI-6481,371246,Closed,ccasper,2022-02-22 15:23:00,25/Feb/22 12:00 AM,2022-03-15 08:11:00,Hugo Boss,Service Request (SR),15854.000000000002,13954.0,2022-03-07 14:21:00
CI-6565,374388,Closed,mkuchciak,2022-03-09 12:28:00,01/Apr/22 12:00 AM,2022-03-15 11:18:00,Customer not yet listed,Service Request (SR),8570.000000000002,0.0,2022-03-15 11:18:00
CI-6584,374800,Closed,msarrieshor,2022-03-10 15:05:00,14/Mar/22 12:00 AM,2022-03-15 13:38:00,Endress Hauser,Service Request (SR),6881.0,157.0,2022-03-14 13:26:00
CI-6514,372654,Closed,yutaka,2022-03-02 03:02:00,11/Mar/22 12:00 AM,2022-03-15 15:41:00,Endress Hauser,Service Request (SR),15433.0,4046.0000000000005,2022-03-15 12:28:00
CI-6566,374395,Closed,mkuchciak,2022-03-09 12:38:00,01/Apr/22 12:00 AM,2022-03-16 12:04:00,Customer not yet listed,Service Request (SR),10046.0,0.0,2022-03-16 12:04:00
CI-6503,372306,Closed,nsanchez,2022-02-28 15:02:00,07/Mar/22 12:00 AM,2022-03-16 15:29:00,Endress Hauser,Service Request (SR),23011.0,56.0,2022-03-16 14:40:00
CI-6595,375418,Closed,ebert,2022-03-14 20:28:00,15/Mar/22 12:00 AM,2022-03-16 18:10:00,OBB,Incident Request (IR),2571.0,211.0,2022-03-16 14:39:00
CI-6488,371529,Closed,nsanchez,2022-02-23 16:21:00,07/Mar/22 12:00 AM,2022-03-17 12:56:00,msg systems,Service Request (SR),31425.000000000004,58.0,2022-03-16 14:38:00
CI-6535,373391,Closed,aruizrobles,2022-03-04 15:00:00,11/Mar/22 12:00 AM,2022-03-17 17:54:00,Numiga,Service Request (SR),18778.0,116.0,2022-03-17 16:40:00
CI-6532,373244,Closed,guinoo,2022-03-04 07:01:00,11/Mar/22 12:00 AM,2022-03-18 00:51:00,Ineos,Service Request (SR),18538.0,1253.0,2022-03-17 13:21:00
CI-6490,371574,Closed,yutaka,2022-02-24 02:44:00,25/Feb/22 12:00 AM,2022-03-18 02:09:00,msg systems,Service Request (SR),435.0,31210.000000000004,2022-02-24 09:30:00
CI-6446,369885,Closed,yutaka,2022-02-16 03:32:00,25/Feb/22 12:00 AM,2022-03-18 02:10:00,Rhenus,Service Request (SR),17649.0,25469.0,2022-02-28 09:41:00
CI-6515,372678,Closed,hilbich,2022-03-02 08:15:00,09/Mar/22 12:00 AM,2022-03-18 08:21:00,Allianz,Incident Request (IR),7640.0,15406.0,2022-03-10 12:50:00
CI-6449,369942,Closed,nsanchez,2022-02-16 09:11:00,25/Feb/22 12:00 AM,2022-03-18 09:27:00,msg systems,Service Request (SR),12034.0,29837.0,2022-02-24 12:59:00
CI-6351,366157,Closed,nsanchez,2022-01-28 13:29:00,08/Feb/22 12:00 AM,2022-03-18 10:36:00,Red Electrica,Service Request (SR),60354.0,10033.0,2022-03-08 07:39:00
CI-6593,375301,Closed,aklabisz,2022-03-14 12:18:00,21/Mar/22 12:00 AM,2022-03-18 13:19:00,Endress Hauser,Service Request (SR),1816.0,4005.0000000000005,2022-03-16 12:55:00
CI-6470,370603,Closed,aruizrobles,2022-02-18 11:01:00,25/Feb/22 12:00 AM,2022-03-18 14:49:00,Numiga,Service Request (SR),40467.0,81.0,2022-03-18 14:39:00
CI-6530,373237,Closed,guinoo,2022-03-04 01:47:00,10/Mar/22 12:00 AM,2022-03-21 01:24:00,Spiegel,Service Request (SR),13992.0,10465.0,2022-03-16 08:19:00
CI-6460,370318,Closed,fkazmierczak,2022-02-17 10:59:00,23/Feb/22 12:00 AM,2022-03-22 09:01:00,TUI AG,Incident Request (IR),47401.0,1.0000000000000002,2022-03-22 09:00:00
CI-6609,375929,Closed,msarrieshor,2022-03-16 11:30:00,16/Mar/22 12:00 AM,2022-03-22 12:02:00,Endress Hauser,Service Request (SR),1545.0,7127.0,2022-03-17 13:15:00
CI-6632,376832,Closed,msarrieshor,2022-03-21 17:43:00,22/Mar/22 12:00 AM,2022-03-22 12:03:00,Endress Hauser,Service Request (SR),970.0,130.00000000000003,2022-03-22 09:53:00
CI-6475,371024,Closed,ngraf,2022-02-21 16:27:00,24/Feb/22 12:00 AM,2022-03-22 12:17:00,Rheinmetall,Service Request (SR),2438.0,39072.0,2022-02-24 09:33:00
CI-6528,373200,Closed,nsanchez,2022-03-03 15:33:00,10/Mar/22 12:00 AM,2022-03-22 14:43:00,Hugo Boss,Service Request (SR),19743.0,7568.0,2022-03-17 09:00:00
CI-6634,376859,Closed,guinoo,2022-03-22 01:44:00,25/Mar/22 12:00 AM,2022-03-23 02:04:00,Lufthansa City Center,Service Request (SR),12.0,1448.0,2022-03-23 02:04:00
CI-6323,364402,Closed,ssanz,2022-01-21 13:01:00,28/Jan/22 12:00 AM,2022-03-23 10:57:00,Amadeus,Service Request (SR),59258.0,28458.0,2022-03-14 09:24:00
CI-6508,372498,Closed,ssanz,2022-03-01 11:01:00,08/Mar/22 12:00 AM,2022-03-23 14:25:00,Porsche,Service Request (SR),14373.0,17511.0,2022-03-23 09:52:00
CI-6504,372337,Closed,nsanchez,2022-02-28 15:55:00,07/Mar/22 12:00 AM,2022-03-24 12:37:00,Allianz,Service Request (SR),18127.0,16246.000000000002,2022-03-24 11:41:00
CI-6591,375061,Closed,aruizrobles,2022-03-11 15:06:00,18/Mar/22 12:00 AM,2022-03-24 17:48:00,Numiga,Service Request (SR),18558.0,324.0,2022-03-24 13:02:00
CI-6633,376854,Closed,guinoo,2022-03-22 00:40:00,29/Mar/22 12:00 AM,2022-03-25 07:01:00,Endress Hauser,Service Request (SR),4701.0,0.0,2022-03-25 07:01:00
CI-6610,375982,Closed,nsanchez,2022-03-16 14:08:00,18/Mar/22 12:00 AM,2022-03-25 08:53:00,Porsche,Incident Request (IR),11683.0,962.0,2022-03-24 17:03:00
CI-6585,374832,Closed,aruizrobles,2022-03-10 16:46:00,18/Mar/22 12:00 AM,2022-03-25 14:49:00,Numiga,Service Request (SR),15609.000000000002,5874.0,2022-03-24 12:05:00
CI-6612,376087,Closed,hilbich,2022-03-17 08:00:00,24/Mar/22 12:00 AM,2022-03-25 15:43:00,MAN,Incident Request (IR),11930.0,53.0,2022-03-25 14:50:00
CI-6641,377184,Closed,hilbich,2022-03-23 08:01:00,30/Mar/22 12:00 AM,2022-03-25 15:44:00,Endress Hauser,Incident Request (IR),3288.0,55.0,2022-03-25 14:49:00
CI-6375,367349,Closed,ssanz,2022-02-04 11:07:00,14/Feb/22 12:00 AM,2022-03-28 10:20:00,TUI AG,Incident Request (IR),22588.0,52302.0,2022-03-28 09:41:00
CI-6419,368842,Closed,ssanz,2022-02-11 14:54:00,18/Feb/22 12:00 AM,2022-03-28 15:01:00,Rhenus,Incident Request (IR),60476.0,4331.000000000001,2022-03-25 14:50:00
CI-6513,372652,Closed,yutaka,2022-03-02 02:39:00,11/Mar/22 12:00 AM,2022-03-29 02:15:00,Allianz,Service Request (SR),16136.000000000002,22743.0,2022-03-15 10:01:00
CI-6438,369414,Closed,yutaka,2022-02-15 03:08:00,18/Feb/22 12:00 AM,2022-03-29 02:16:00,Amadeus,Service Request (SR),21021.0,39407.0,2022-03-03 18:01:00
CI-6249,361846,Closed,mkuchciak,2022-01-10 16:34:00,04/Feb/22 12:00 AM,2022-03-29 11:58:00,Customer not yet listed,Service Request (SR),112044.0,0.0,2022-03-29 11:58:00
CI-6653,380885,Closed,gangelova,2022-03-25 10:01:00,31/Mar/22 12:00 AM,2022-03-29 12:41:00,Expense Development,Service Request (SR),5920.0,0.0,2022-03-29 12:41:00
CI-6626,376366,Closed,hilbich,2022-03-18 09:01:00,25/Mar/22 12:00 AM,2022-03-29 12:59:00,Deichmann,Incident Request (IR),15762.000000000002,316.0,2022-03-29 09:20:00
CI-6519,372980,Closed,yutaka,2022-03-03 00:26:00,11/Mar/22 12:00 AM,2022-03-29 13:26:00,Porsche,Service Request (SR),12819.0,25623.0,2022-03-28 16:30:00
CI-6512,372589,Closed,ssanz,2022-03-01 14:47:00,08/Mar/22 12:00 AM,2022-03-29 13:49:00,ArcelorMittal,Service Request (SR),28555.0,10188.0,2022-03-15 13:54:00
CI-6306,363548,Closed,mkuchciak,2022-01-18 21:45:00,04/Feb/22 12:00 AM,2022-03-29 15:30:00,Customer not yet listed,Service Request (SR),100425.0,0.0,2022-03-29 15:30:00
CI-6418,368835,Closed,klippert,2022-02-11 14:50:00,18/Feb/22 12:00 AM,2022-03-30 09:29:00,Rheinmetall,Service Request (SR),25128.0,42231.0,2022-03-01 01:38:00
CI-6664,381702,Closed,gangelova,2022-03-29 12:23:00,29/Apr/22 12:00 AM,2022-03-30 10:02:00,Expense Development,Service Request (SR),1295.0,16.000000000000004,2022-03-30 10:02:00
CI-6661,381493,Closed,yutaka,2022-03-29 03:07:00,31/Mar/22 12:00 AM,2022-03-30 16:40:00,VW,Service Request (SR),620.0,1633.0,2022-03-29 13:27:00
CI-6486,371520,Closed,ssanz,2022-02-23 15:25:00,03/Mar/22 12:00 AM,2022-03-30 17:21:00,Porsche,Service Request (SR),36116.0,14577.0,2022-03-30 14:14:00
CI-6441,369468,Closed,guinoo,2022-02-15 07:19:00,22/Feb/22 12:00 AM,2022-03-31 01:37:00,Endress Hauser,Service Request (SR),41406.0,14248.0,2022-03-11 08:41:00
CI-6665,381715,Closed,nsanchez,2022-03-29 12:54:00,05/Apr/22 12:00 AM,2022-03-31 08:32:00,Grupo Red Electrica,Service Request (SR),1951.0000000000002,667.0,2022-03-31 02:10:00
CI-6501,372260,Closed,nsanchez,2022-02-28 12:07:00,07/Mar/22 12:00 AM,2022-03-31 15:37:00,msg systems,Service Request (SR),25687.0,19165.0,2022-03-31 15:27:00
CI-6491,371576,Closed,yutaka,2022-02-24 02:58:00,04/Mar/22 12:00 AM,2022-04-04 02:41:00,msg systems,Service Request (SR),27168.0,30383.0,2022-03-16 11:47:00
CI-6321,364380,Closed,nsanchez,2022-01-21 12:06:00,27/Jan/22 12:00 AM,2022-04-04 09:05:00,Rheinmetall,Service Request (SR),57755.0,49729.0,2022-02-14 02:52:00
CI-6627,376479,Closed,nsanchez,2022-03-18 14:05:00,24/Mar/22 12:00 AM,2022-04-04 10:42:00,Allianz,Service Request (SR),22742.0,1538.0,2022-04-04 10:30:00
CI-6541,373603,Closed,aklabisz,2022-03-07 12:31:00,14/Mar/22 12:00 AM,2022-04-04 11:38:00,Endress Hauser,Service Request (SR),18785.0,21482.0,2022-03-21 14:46:00
CI-6540,373597,Closed,ssanz,2022-03-07 12:27:00,14/Mar/22 12:00 AM,2022-04-04 13:37:00,Hugo Boss,Service Request (SR),40129.0,262.00000000000006,2022-04-04 09:17:00
CI-6533,373277,Closed,aruizrobles,2022-03-04 09:36:00,25/Mar/22 12:00 AM,2022-04-04 17:58:00,Numiga,Service Request (SR),33268.00000000001,11874.0,2022-04-04 12:53:00
CI-6648,377499,Closed,aruizrobles,2022-03-24 10:57:00,29/Mar/22 12:00 AM,2022-04-04 18:00:00,Numiga,Service Request (SR),11913.0,4350.000000000001,2022-04-04 14:04:00
CI-6659,381305,Closed,aruizrobles,2022-03-28 14:14:00,30/Mar/22 12:00 AM,2022-04-04 18:09:00,Numiga,Service Request (SR),10094.0,221.0,2022-04-04 14:28:00
CI-6529,373211,Closed,nsanchez,2022-03-03 15:55:00,11/Mar/22 12:00 AM,2022-04-05 13:53:00,Hugo Boss,Service Request (SR),36112.0,11286.0,2022-04-04 10:22:00
CI-6669,382034,Closed,nsanchez,2022-03-30 10:26:00,01/Apr/22 12:00 AM,2022-04-05 13:54:00,Daimler (MFTBC),Service Request (SR),8804.0,62.00000000000001,2022-04-05 13:38:00
CI-6598,375478,Closed,guinoo,2022-03-15 09:38:00,22/Mar/22 12:00 AM,2022-04-06 02:45:00,Porsche,Service Request (SR),20854.0,2148.0000000000005,2022-03-29 11:57:00
CI-6623,376330,Closed,guinoo,2022-03-18 00:41:00,23/Mar/22 12:00 AM,2022-04-06 02:54:00,Allianz,Service Request (SR),23104.0,2606.0,2022-03-28 13:45:00
CI-6607,375829,Closed,guinoo,2022-03-16 07:18:00,23/Mar/22 12:00 AM,2022-04-06 08:10:00,Eberspacher,Service Request (SR),29181.0,1112.0,2022-04-05 13:38:00
CI-6445,369811,Closed,nsanchez,2022-02-15 15:17:00,16/Feb/22 12:00 AM,2022-04-06 10:45:00,Apleona,Service Request (SR),5707.0,7151.0,2022-02-18 14:31:00
CI-6692,383428,Closed,salajan,2022-04-06 09:53:00,06/Apr/22 12:00 AM,2022-04-06 17:13:00,TUI AG,Incident Request (IR),440.0,0.0,2022-04-06 17:13:00
CI-6691,383371,Closed,guinoo,2022-04-06 02:05:00,13/Apr/22 12:00 AM,2022-04-07 03:13:00,Continental,Service Request (SR),1525.0,17.000000000000004,2022-04-07 03:13:00
CI-6672,382147,Closed,ssanz,2022-03-30 14:36:00,01/Apr/22 12:00 AM,2022-04-07 10:57:00,Endress Hauser,Service Request (SR),11255.0,87.0,2022-04-07 10:00:00
CI-6611,376067,Closed,aruizrobles,2022-03-16 17:49:00,25/Mar/22 12:00 AM,2022-04-07 11:27:00,Numiga,Service Request (SR),31048.0,250.00000000000003,2022-04-07 09:16:00
CI-6617,376136,Closed,nsanchez,2022-03-17 10:19:00,23/Mar/22 12:00 AM,2022-04-07 11:41:00,Audi,Service Request (SR),24151.0,6171.0,2022-04-07 11:35:00
CI-6563,374257,Closed,guinoo,2022-03-09 06:09:00,23/Mar/22 12:00 AM,2022-04-08 02:07:00,Burda,Service Request (SR),42000.0,958.0,2022-04-07 10:09:00
CI-6662,381497,Closed,yutaka,2022-03-29 03:28:00,31/Mar/22 12:00 AM,2022-04-08 06:43:00,msg systems,Service Request (SR),1275.0,14593.0,2022-03-29 14:07:00
CI-6608,375860,Closed,yutaka,2022-03-16 09:31:00,25/Mar/22 12:00 AM,2022-04-11 03:51:00,ProcurX,Service Request (SR),20241.0,16859.000000000004,2022-04-08 09:11:00
CI-6613,376090,Closed,hilbich,2022-03-17 08:08:00,24/Mar/22 12:00 AM,2022-04-11 08:29:00,Munckhof,Incident Request (IR),25734.0,10287.0,2022-04-04 10:22:00
CI-6636,376884,Closed,hilbich,2022-03-22 08:26:00,29/Mar/22 12:00 AM,2022-04-11 08:30:00,ArcelorMittal,Incident Request (IR),20475.0,8329.000000000002,2022-04-05 13:41:00
CI-6640,377182,Closed,hilbich,2022-03-23 07:58:00,30/Mar/22 12:00 AM,2022-04-11 08:30:00,Amadeus,Incident Request (IR),21795.0,5597.0,2022-04-07 11:13:00
CI-6683,382566,Closed,hilbich,2022-04-01 08:27:00,08/Apr/22 12:00 AM,2022-04-11 08:31:00,Vaillant,Incident Request (IR),5801.0,8603.000000000002,2022-04-05 09:08:00
CI-6507,372452,Closed,yutaka,2022-03-01 08:47:00,04/Mar/22 12:00 AM,2022-04-12 03:41:00,Rehau,Incident Request (IR),40445.0,19729.0,2022-04-04 10:23:00
CI-6516,372730,Closed,ssanz,2022-03-02 09:56:00,30/Mar/22 12:00 AM,2022-04-12 15:48:00,Allianz,Service Request (SR),46246.0,13339.0,2022-04-12 10:43:00
CI-6643,377319,Closed,nsanchez,2022-03-23 13:13:00,30/Mar/22 12:00 AM,2022-04-13 10:51:00,Traton SE,Service Request (SR),30058.0,40.0,2022-04-13 10:39:00
CI-6629,376713,Closed,nsanchez,2022-03-21 13:31:00,24/Mar/22 12:00 AM,2022-04-13 11:14:00,msg systems,Service Request (SR),27450.0,5535.0,2022-04-13 10:38:00
CI-6716,384556,Closed,gmalarski,2022-04-12 10:35:00,15/Apr/22 12:00 AM,2022-04-13 11:57:00,CEPSA,Service Request (SR),1521.0,1.0000000000000002,2022-04-13 11:57:00
CI-6649,377622,Closed,aruizrobles,2022-03-24 13:14:00,31/Mar/22 12:00 AM,2022-04-13 16:23:00,Numiga,Service Request (SR),21390.0,7599.0,2022-04-08 09:44:00
CI-6686,383121,Closed,ngraf,2022-04-04 16:55:00,05/Apr/22 12:00 AM,2022-04-13 21:24:00,Rheinmetall,Service Request (SR),5432.0,7797.000000000001,2022-04-08 11:27:00
