Issue key,Issue id,Status,Reporter,Created,Due Date,Resolved,Customer,Type of Request,Parent id,time_in_review,time_on_codebusters,time_outside_codebusters
CI-7069,400464,Closed,aruizrobles,2022-07-01 11:06:00,08/Jul/22 12:00 AM,2022-07-19 10:35:00,Numiga,Service Request (SR),400464.0,8790.0,25834.0,55.0
CI-7064,400361,Closed,yutaka,2022-07-01 01:07:00,05/Jul/22 12:00 AM,2022-07-06 08:22:00,Amadeus,Service Request (SR),400361.0,7631.0,7634.0,6891.0
CI-7063,400304,Closed,aruizrobles,2022-06-30 18:01:00,08/Jul/22 12:00 AM,2022-07-19 15:26:00,Numiga,Service Request (SR),400304.0,7307.0,20066.0,7139.0
CI-7063,400304,Closed,aruizrobles,2022-06-30 18:01:00,08/Jul/22 12:00 AM,2022-07-19 15:26:00,Numiga,Service Request (SR),400304.0,8441.000000000002,20066.0,7139.0
CI-7061,400071,Closed,nsanchez,2022-06-30 09:02:00,11/Jul/22 12:00 AM,2022-07-08 13:50:00,VW,Service Request (SR),400071.0,11800.0,11800.0,8.000000000000002
CI-7060,399998,Closed,nsanchez,2022-06-29 16:12:00,11/Jul/22 12:00 AM,2022-07-22 12:49:00,Endress Hauser,Service Request (SR),399998.0,12902.0,21491.0,11426.0
CI-7059,399982,Closed,nsanchez,2022-06-29 15:21:00,01/Jul/22 12:00 AM,2022-07-04 14:48:00,Daimler (MFTBC),Service Request (SR),399982.0,7012.0,7157.0,10.0
CI-7058,399928,Closed,aruizrobles,2022-06-29 13:24:00,08/Jul/22 12:00 AM,2022-07-22 09:19:00,Numiga,Service Request (SR),399928.0,8745.0,28808.0,4067.0000000000005
CI-7056,399911,Closed,aruizrobles,2022-06-29 12:33:00,04/Jul/22 12:00 AM,2022-07-12 08:54:00,Numiga,Service Request (SR),399911.0,8590.000000000002,14172.0,4329.000000000001
CI-7055,399897,Closed,aruizrobles,2022-06-29 11:48:00,30/Jun/22 12:00 AM,2022-07-05 10:24:00,Numiga,Service Request (SR),399897.0,2906.0,8482.000000000002,74.0
CI-7054,399895,Closed,yutaka,2022-06-29 11:45:00,05/Jul/22 12:00 AM,2022-07-26 11:43:00,CEPSA,Service Request (SR),399895.0,2963.0,28673.0,10205.0
CI-7054,399895,Closed,yutaka,2022-06-29 11:45:00,05/Jul/22 12:00 AM,2022-07-26 11:43:00,CEPSA,Service Request (SR),399895.0,9955.0,28673.0,10205.0
CI-7053,399892,Closed,aruizrobles,2022-06-29 11:38:00,30/Jun/22 12:00 AM,2022-07-08 08:06:00,Numiga,Service Request (SR),399892.0,7450.0,11613.0,1135.0
CI-7051,399792,Closed,yutaka,2022-06-29 02:17:00,05/Jul/22 12:00 AM,2022-07-27 03:58:00,Ineos,Service Request (SR),399792.0,13418.0,26730.0,13691.0
CI-7050,399762,Closed,hardell,2022-06-28 16:29:00,15/Jul/22 12:00 AM,2022-07-28 16:58:00,Allianz,Service Request (SR),399762.0,31217.000000000004,32725.000000000004,10504.0
CI-7049,399756,Closed,nsanchez,2022-06-28 16:13:00,11/Jul/22 12:00 AM,2022-07-26 10:20:00,Hugo Boss,Service Request (SR),399756.0,4297.000000000001,35957.0,4010.0000000000005
CI-7049,399756,Closed,nsanchez,2022-06-28 16:13:00,11/Jul/22 12:00 AM,2022-07-26 10:20:00,Hugo Boss,Service Request (SR),399756.0,20005.0,35957.0,4010.0000000000005
CI-7048,399736,Closed,skarja,2022-06-28 16:01:00,07/Jul/22 12:00 AM,2022-08-01 23:02:00,Rheinmetall,Service Request (SR),399736.0,12681.0,28026.0,21355.0
CI-7045,399696,Closed,yutaka,2022-06-28 14:02:00,29/Jun/22 12:00 AM,2022-06-30 14:52:00,Continental,Service Request (SR),399696.0,0.0,878.0,2052.0000000000005
CI-7044,399508,Closed,yutaka,2022-06-28 06:12:00,30/Jun/22 12:00 AM,2022-06-28 14:03:00,CMS Hasche Sigle,Service Request (SR),399508.0,0.0,471.0,0.0
CI-7043,399504,Closed,yutaka,2022-06-28 04:51:00,01/Jul/22 12:00 AM,2022-07-26 03:04:00,Amadeus,Service Request (SR),399504.0,14705.0,25645.0,14568.0
CI-7036,399007,Closed,ssanz,2022-06-24 13:42:00,01/Jul/22 12:00 AM,2022-08-10 08:18:00,Allianz,Service Request (SR),399007.0,19934.0,43108.0,24248.0
CI-7035,398984,Closed,ssanz,2022-06-24 12:33:00,01/Jul/22 12:00 AM,2022-11-16 08:30:00,TUI AG,Service Request (SR),398984.0,20004.0,77922.0,130635.00000000001
CI-7029,398756,Closed,skarja,2022-06-23 14:32:00,30/Jun/22 12:00 AM,2023-01-27 19:55:00,TeamBank AG,Service Request (SR),398756.0,11547.0,17019.000000000004,2987.0
CI-7028,398698,Closed,ssanz,2022-06-23 12:22:00,28/Jun/22 12:00 AM,2022-07-05 13:11:00,Enercon,Service Request (SR),398698.0,7430.0,7441.0,9888.0
CI-7025,398609,Closed,yutaka,2022-06-23 02:29:00,29/Jun/22 12:00 AM,2022-06-23 10:29:00,ProcurX,Service Request (SR),398609.0,41.0,65.00000000000001,415.0
CI-7021,398386,Closed,aruizrobles,2022-06-21 18:45:00,28/Jun/22 12:00 AM,2022-07-08 08:09:00,Numiga,Service Request (SR),398386.0,2449.0,4843.0,18934.0
CI-7018,398186,Closed,aruizrobles,2022-06-20 18:08:00,27/Jun/22 12:00 AM,2022-07-08 08:08:00,Numiga,Service Request (SR),398186.0,3927.0000000000005,7003.0,18249.0
CI-7016,398134,Closed,ssanz,2022-06-20 14:42:00,04/Jul/22 12:00 AM,2022-11-28 09:16:00,Allianz,Service Request (SR),398134.0,21701.0,23665.0,207849.0
CI-7013,397958,Closed,yutaka,2022-06-20 05:17:00,21/Jun/22 12:00 AM,2022-06-23 09:53:00,ProcurX,Service Request (SR),397958.0,0.0,97.0,4499.0
CI-7013,397958,Closed,yutaka,2022-06-20 05:17:00,21/Jun/22 12:00 AM,2022-06-23 09:53:00,ProcurX,Service Request (SR),397958.0,63.00000000000001,97.0,4499.0
CI-7012,397851,Closed,aklabisz,2022-06-17 10:53:00,20/Jun/22 12:00 AM,2022-09-26 15:55:00,Rheinmetall,Service Request (SR),397851.0,4466.0,4466.0,141276.0
CI-7011,397784,Closed,yutaka,2022-06-17 02:59:00,24/Jun/22 12:00 AM,2022-07-26 07:19:00,Init AG,Service Request (SR),397784.0,25065.0,25547.0,30873.0
CI-7010,397697,Closed,ssanz,2022-06-16 12:08:00,23/Jun/22 12:00 AM,2022-06-20 12:14:00,Allianz,Service Request (SR),397697.0,1384.0,1384.0,4382.0
CI-7009,397563,Closed,yutaka,2022-06-16 03:51:00,21/Jun/22 12:00 AM,2022-07-12 06:21:00,Lufthansa City Center,Service Request (SR),397563.0,48.0,48.0,37542.0
CI-7008,397537,Closed,ssanz,2022-06-15 17:20:00,14/Jun/22 12:00 AM,2022-08-04 14:21:00,Allianz,Service Request (SR),397537.0,6673.0,43331.0,28490.0
CI-7007,397530,Closed,ssanz,2022-06-15 17:06:00,22/Jun/22 12:00 AM,2022-07-26 14:02:00,Numiga,Service Request (SR),397530.0,27122.0,28676.0,30180.0
CI-7005,397380,Closed,yutaka,2022-06-15 09:48:00,17/Jun/22 12:00 AM,2022-10-27 08:48:00,MAN,Service Request (SR),397380.0,0.0,192900.0,0.0
CI-7004,397344,Closed,yutaka,2022-06-15 07:30:00,22/Jun/22 12:00 AM,2022-08-15 03:28:00,Hugo Boss,Service Request (SR),397344.0,23135.0,32606.000000000004,54992.0
CI-7003,397329,Closed,yutaka,2022-06-15 01:46:00,21/Jun/22 12:00 AM,2022-07-27 04:00:00,FBT-First Business Travel,Service Request (SR),397329.0,22489.0,29751.0,30863.0
CI-7002,397320,Closed,aklabisz,2022-06-14 17:32:00,21/Jun/22 12:00 AM,2022-07-14 10:34:00,VW,Service Request (SR),397320.0,23952.0,25467.0,17315.000000000004
CI-7001,397295,Closed,ssanz,2022-06-14 14:15:00,21/Jun/22 12:00 AM,2022-08-10 08:24:00,Allianz,Service Request (SR),397295.0,8767.0,54897.0,26832.0
CI-6999,397173,Closed,yutaka,2022-06-14 01:04:00,17/Jun/22 12:00 AM,2022-06-29 09:32:00,Endress Hauser,Service Request (SR),397173.0,9437.0,11512.0,10596.0
CI-6997,396942,Closed,yutaka,2022-06-13 03:03:00,17/Jun/22 12:00 AM,2022-07-21 08:43:00,Munckhof,Service Request (SR),396942.0,30651.0,39909.0,15151.0
CI-6996,396940,Closed,yutaka,2022-06-13 02:17:00,17/Jun/22 12:00 AM,2022-06-28 11:28:00,Ineos,Service Request (SR),396940.0,6203.0,10643.0,11508.0
CI-6995,396935,Closed,yutaka,2022-06-13 01:31:00,17/Jun/22 12:00 AM,2022-07-12 06:23:00,Bayerischer Rundfunk,Service Request (SR),396935.0,6226.0,6690.0,35362.0
CI-6987,396700,Closed,yutaka,2022-06-10 07:18:00,14/Jun/22 12:00 AM,2022-07-06 03:26:00,Amadeus,Service Request (SR),396700.0,4130.000000000001,4130.000000000001,33078.00000000001
CI-6986,396697,Closed,yutaka,2022-06-10 07:02:00,17/Jun/22 12:00 AM,2022-07-27 04:01:00,Vaillant,Service Request (SR),396697.0,15437.0,24230.0,43269.0
CI-6985,396695,Closed,yutaka,2022-06-10 06:50:00,14/Jun/22 12:00 AM,2022-07-27 04:02:00,Ineos,Service Request (SR),396695.0,24608.0,27580.0,39932.0
CI-6984,396568,Closed,nsanchez,2022-06-09 11:45:00,13/Jun/22 12:00 AM,2022-07-12 15:57:00,TUI AG,Service Request (SR),396568.0,1767.0,5915.0,41857.0
CI-6981,396376,Closed,nsanchez,2022-06-08 15:42:00,16/Jun/22 12:00 AM,2022-06-30 13:45:00,Rehau,Service Request (SR),396376.0,2493.0,14073.0,17490.0
CI-6980,396367,Closed,nsanchez,2022-06-08 15:01:00,20/Jun/22 12:00 AM,2022-06-27 15:24:00,Rheinmetall,Service Request (SR),396367.0,10052.0,10053.0,17330.000000000004
CI-6978,396299,Closed,nsanchez,2022-06-08 10:37:00,16/Jun/22 12:00 AM,2022-06-27 11:42:00,Rheinmetall,Service Request (SR),396299.0,10317.0,10401.0,17024.000000000004
CI-6976,396283,Closed,aruizrobles,2022-06-08 10:19:00,20/Jun/22 12:00 AM,2022-07-12 10:47:00,Numiga,Service Request (SR),396283.0,43178.0,48710.0,278.0
CI-6963,395871,Closed,nsanchez,2022-06-07 10:50:00,20/Jun/22 12:00 AM,2022-07-01 08:33:00,Grupo Red Electrica,Service Request (SR),395871.0,5575.0,30173.0,4250.000000000001
CI-6963,395871,Closed,nsanchez,2022-06-07 10:50:00,20/Jun/22 12:00 AM,2022-07-01 08:33:00,Grupo Red Electrica,Service Request (SR),395871.0,4261.000000000001,30173.0,4250.000000000001
CI-6957,395332,Closed,ssanz,2022-06-03 09:29:00,10/Jun/22 12:00 AM,2022-06-23 13:28:00,Hugo Boss,Service Request (SR),395332.0,17505.0,28811.0,228.0
CI-6950,394893,Closed,aklabisz,2022-06-01 10:46:00,08/Jun/22 12:00 AM,2022-06-01 10:56:00,OHL,Service Request (SR),394893.0,10.0,10.0,0.0
CI-6949,394887,Closed,nsanchez,2022-06-01 10:34:00,07/Jun/22 12:00 AM,2022-07-22 11:20:00,TUI AG,Service Request (SR),394887.0,22985.0,69017.00000000001,4469.0
CI-6947,394835,Closed,yutaka,2022-06-01 08:19:00,03/Jun/22 12:00 AM,2022-06-10 07:09:00,Rewe Group,Service Request (SR),394835.0,8.000000000000002,8.000000000000002,12882.0
CI-6946,394830,Closed,yutaka,2022-06-01 07:25:00,10/Jun/22 12:00 AM,2022-06-02 02:50:00,Porsche,Service Request (SR),394830.0,129.00000000000003,484.0,681.0
CI-6936,394215,Closed,aklabisz,2022-05-27 12:49:00,31/May/22 12:00 AM,2022-06-03 09:53:00,Traton SE,Service Request (SR),394215.0,4183.000000000001,4478.0,5426.0
CI-6932,394090,Closed,yutaka,2022-05-27 02:50:00,31/May/22 12:00 AM,2022-06-17 03:10:00,Amadeus,Service Request (SR),394090.0,319.0,320.0,29940.0
CI-6927,393804,Closed,nsanchez,2022-05-25 12:54:00,01/Jun/22 12:00 AM,2022-05-30 11:01:00,Daimler (MFTBC),Service Request (SR),393804.0,2667.0,6988.0,99.0
CI-6926,393799,Closed,aklabisz,2022-05-25 12:42:00,12/Jul/22 12:00 AM,2023-01-27 19:53:00,Aquila Capital,Service Request (SR),393799.0,47312.0,76166.0,21965.0
CI-6926,393799,Closed,aklabisz,2022-05-25 12:42:00,12/Jul/22 12:00 AM,2023-01-27 19:53:00,Aquila Capital,Service Request (SR),393799.0,7299.0,76166.0,21965.0
CI-6926,393799,Closed,aklabisz,2022-05-25 12:42:00,12/Jul/22 12:00 AM,2023-01-27 19:53:00,Aquila Capital,Service Request (SR),393799.0,1241.0,76166.0,21965.0
CI-6924,393770,Closed,nsanchez,2022-05-25 11:42:00,30/May/22 12:00 AM,2022-05-31 11:03:00,Traton SE,Service Request (SR),393770.0,2901.0,3904.0000000000005,4466.0
CI-6923,393749,Closed,aklabisz,2022-05-25 11:19:00,31/May/22 12:00 AM,2022-09-26 15:50:00,Rhenus,Service Request (SR),393749.0,19037.0,27182.0,151649.0
CI-6920,393727,Closed,aruizrobles,2022-05-25 10:27:00,26/May/22 12:00 AM,2022-05-25 14:39:00,Numiga,Service Request (SR),393727.0,79.0,200.0,52.0
CI-6914,393625,Closed,aruizrobles,2022-05-24 17:40:00,31/May/22 12:00 AM,2022-05-31 09:04:00,Numiga,Service Request (SR),393625.0,4079.0000000000005,8756.0,808.0
CI-6912,393599,Closed,nsanchez,2022-05-24 16:11:00,30/May/22 12:00 AM,2022-06-27 15:24:00,Eberspacher,Service Request (SR),393599.0,2737.0,7022.0,13286.0
CI-6911,393585,Closed,aklabisz,2022-05-24 15:11:00,11/Aug/22 12:00 AM,2023-01-24 10:33:00,VW,Service Request (SR),393585.0,28612.0,80389.0,272133.00000000006
CI-6911,393585,Closed,aklabisz,2022-05-24 15:11:00,11/Aug/22 12:00 AM,2023-01-24 10:33:00,VW,Service Request (SR),393585.0,1567.0,80389.0,272133.00000000006
CI-6911,393585,Closed,aklabisz,2022-05-24 15:11:00,11/Aug/22 12:00 AM,2023-01-24 10:33:00,VW,Service Request (SR),393585.0,5122.0,80389.0,272133.00000000006
CI-6908,393461,Closed,yutaka,2022-05-24 05:26:00,27/May/22 12:00 AM,2022-06-13 04:06:00,Porsche,Service Request (SR),393461.0,2669.0,2670.0,26050.0
CI-6907,393459,Closed,yutaka,2022-05-24 05:11:00,27/May/22 12:00 AM,2022-07-01 08:22:00,Hugo Boss,Service Request (SR),393459.0,1310.0,28592.0,26319.0
CI-6906,393457,Closed,yutaka,2022-05-24 04:00:00,27/May/22 12:00 AM,2022-06-03 08:15:00,VW,Service Request (SR),393457.0,291.0,292.0,14363.0
CI-6905,393443,Closed,aruizrobles,2022-05-23 17:59:00,30/May/22 12:00 AM,2022-05-30 13:46:00,Numiga,Service Request (SR),393443.0,4154.000000000001,9646.0,181.0
CI-6903,393412,Closed,aruizrobles,2022-05-23 16:30:00,30/May/22 12:00 AM,2022-05-30 09:40:00,Numiga,Service Request (SR),393412.0,4268.000000000001,9600.0,70.0
CI-6901,393357,Closed,aklabisz,2022-05-23 13:21:00,30/May/22 12:00 AM,2023-03-21 13:06:00,Porsche,Service Request (SR),393357.0,40418.0,93040.0,11853.0
CI-6900,393321,Closed,nsanchez,2022-05-23 11:14:00,24/May/22 12:00 AM,2022-06-08 17:09:00,Burda,Service Request (SR),393321.0,2763.0,15987.000000000002,7408.0
CI-6899,393289,Closed,aruizrobles,2022-05-23 09:58:00,30/May/22 12:00 AM,2022-05-27 10:52:00,Numiga,Service Request (SR),393289.0,4395.0,5602.0,212.0
CI-6897,392974,Closed,guinoo,2022-05-20 01:14:00,27/May/22 12:00 AM,2022-06-07 01:58:00,CEPSA,Service Request (SR),392974.0,497.00000000000006,6240.0,19724.0
CI-6895,392954,Closed,ssanz,2022-05-19 17:10:00,26/May/22 12:00 AM,2022-05-26 11:15:00,Allianz,Service Request (SR),392954.0,7146.0,7246.0,2479.0
CI-6894,392871,Closed,aklabisz,2022-05-19 13:28:00,26/May/22 12:00 AM,2022-10-06 08:33:00,VW,Service Request (SR),392871.0,201305.0,201305.0,0.0
CI-6892,392831,Closed,yutaka,2022-05-19 11:50:00,20/May/22 12:00 AM,2022-06-06 06:34:00,ArcelorMittal,Service Request (SR),392831.0,0.0,117.0,25487.0
CI-6891,392824,Closed,yutaka,2022-05-19 11:40:00,20/May/22 12:00 AM,2022-06-21 05:03:00,Eberspacher,Service Request (SR),392824.0,0.0,4215.000000000001,15967.000000000002
CI-6891,392824,Closed,yutaka,2022-05-19 11:40:00,20/May/22 12:00 AM,2022-06-21 05:03:00,Eberspacher,Service Request (SR),392824.0,1.0000000000000002,4215.000000000001,15967.000000000002
CI-6890,392775,Closed,yutaka,2022-05-19 11:22:00,20/May/22 12:00 AM,2022-06-08 06:47:00,Eberspacher,Service Request (SR),392775.0,0.0,146.0,28379.0
CI-6884,392701,Closed,guinoo,2022-05-19 08:55:00,02/Jun/22 12:00 AM,2022-07-05 13:24:00,Hugo Boss,Service Request (SR),392701.0,10611.0,53519.0,9102.0
CI-6884,392701,Closed,guinoo,2022-05-19 08:55:00,02/Jun/22 12:00 AM,2022-07-05 13:24:00,Hugo Boss,Service Request (SR),392701.0,40.0,53519.0,9102.0
CI-6883,392687,Closed,guinoo,2022-05-19 06:09:00,26/May/22 12:00 AM,2022-09-05 11:41:00,msg systems,Service Request (SR),392687.0,10518.0,142588.0,14704.0
CI-6882,392679,Closed,guinoo,2022-05-19 02:51:00,24/May/22 12:00 AM,2022-06-07 01:57:00,Aquila Capital,Service Request (SR),392679.0,658.0,673.0,26633.0
CI-6880,392675,Closed,yutaka,2022-05-19 02:05:00,24/May/22 12:00 AM,2022-06-20 04:36:00,ArcelorMittal,Service Request (SR),392675.0,17.000000000000004,7691.0,35243.0
CI-6880,392675,Closed,yutaka,2022-05-19 02:05:00,24/May/22 12:00 AM,2022-06-20 04:36:00,ArcelorMittal,Service Request (SR),392675.0,868.0,7691.0,35243.0
CI-6878,392373,Closed,yutaka,2022-05-18 04:43:00,20/May/22 12:00 AM,2022-06-08 06:49:00,msg systems,Service Request (SR),392373.0,1.0000000000000002,1759.0,28418.0
CI-6876,392365,Closed,guinoo,2022-05-18 03:08:00,25/May/22 12:00 AM,2022-05-23 15:25:00,Rewe Group,Service Request (SR),392365.0,3363.0,7755.0,182.0
CI-6875,392313,Closed,ssanz,2022-05-17 16:10:00,24/May/22 12:00 AM,2022-05-23 16:17:00,Allianz,Service Request (SR),392313.0,1160.0,1310.0,7245.0
CI-6864,391469,Closed,aklabisz,2022-05-16 13:04:00,23/May/22 12:00 AM,2022-07-11 10:58:00,Munckhof,Service Request (SR),391469.0,10152.0,10152.0,70362.0
CI-6863,391368,Closed,aklabisz,2022-05-16 11:58:00,23/May/22 12:00 AM,2022-05-31 11:08:00,Red Electrica,Service Request (SR),391368.0,10654.0,18869.0,2681.0
CI-6843,390324,Closed,guinoo,2022-05-13 07:03:00,20/May/22 12:00 AM,2022-06-06 01:57:00,ProcurX,Service Request (SR),390324.0,2993.0,8434.000000000002,25820.0
CI-6843,390324,Closed,guinoo,2022-05-13 07:03:00,20/May/22 12:00 AM,2022-06-06 01:57:00,ProcurX,Service Request (SR),390324.0,4341.000000000001,8434.000000000002,25820.0
CI-6842,390313,Closed,guinoo,2022-05-13 06:40:00,20/May/22 12:00 AM,2022-06-09 01:00:00,Enercon,Service Request (SR),390313.0,8927.0,8927.0,17076.000000000004
CI-6841,390311,Closed,yutaka,2022-05-13 06:40:00,20/May/22 12:00 AM,2022-08-24 11:40:00,Vaillant,Service Request (SR),390311.0,9139.0,83145.0,65475.00000000001
CI-6841,390311,Closed,yutaka,2022-05-13 06:40:00,20/May/22 12:00 AM,2022-08-24 11:40:00,Vaillant,Service Request (SR),390311.0,30600.0,83145.0,65475.00000000001
CI-6839,390305,Closed,guinoo,2022-05-13 05:05:00,20/May/22 12:00 AM,2022-06-17 10:11:00,Munckhof,Service Request (SR),390305.0,213.0,43231.0,1.0000000000000002
CI-6837,390260,Closed,nsanchez,2022-05-12 16:03:00,23/May/22 12:00 AM,2022-06-27 15:10:00,CEPSA,Service Request (SR),390260.0,3034.0,55006.0,11181.0
CI-6837,390260,Closed,nsanchez,2022-05-12 16:03:00,23/May/22 12:00 AM,2022-06-27 15:10:00,CEPSA,Service Request (SR),390260.0,1341.0,55006.0,11181.0
CI-6836,390224,Closed,aklabisz,2022-05-12 15:12:00,19/May/22 12:00 AM,2022-07-12 10:20:00,Apleona,Service Request (SR),390224.0,2834.0,35591.0,51957.0
CI-6836,390224,Closed,aklabisz,2022-05-12 15:12:00,19/May/22 12:00 AM,2022-07-12 10:20:00,Apleona,Service Request (SR),390224.0,18532.0,35591.0,51957.0
CI-6834,390114,Closed,aruizrobles,2022-05-12 10:46:00,19/May/22 12:00 AM,2022-05-18 17:34:00,Numiga,Service Request (SR),390114.0,8678.000000000002,8925.0,123.00000000000001
CI-6833,390101,Closed,aruizrobles,2022-05-12 10:25:00,19/May/22 12:00 AM,2022-05-26 09:46:00,Numiga,Service Request (SR),390101.0,1199.0,17816.0,2305.0
CI-6833,390101,Closed,aruizrobles,2022-05-12 10:25:00,19/May/22 12:00 AM,2022-05-26 09:46:00,Numiga,Service Request (SR),390101.0,8851.0,17816.0,2305.0
CI-6832,390098,Closed,aruizrobles,2022-05-12 10:08:00,31/May/22 12:00 AM,2022-06-07 09:20:00,Numiga,Service Request (SR),390098.0,25905.0,35098.0,2294.0
CI-6830,390007,Closed,guinoo,2022-05-12 06:03:00,19/May/22 12:00 AM,2022-05-17 02:06:00,Continental,Service Request (SR),390007.0,1569.0,6962.0,1.0000000000000002
CI-6829,389997,Closed,guinoo,2022-05-12 01:36:00,19/May/22 12:00 AM,2022-05-20 00:57:00,FBT-First Business Travel,Service Request (SR),389997.0,2011.0000000000002,4002.0000000000005,7479.0
CI-6828,389982,Closed,aruizrobles,2022-05-11 17:12:00,18/May/22 12:00 AM,2022-06-21 18:42:00,Rhenus,Service Request (SR),389982.0,9656.0,46856.0,2364.0
CI-6826,389816,Closed,nsanchez,2022-05-11 13:22:00,17/May/22 12:00 AM,2022-06-01 15:31:00,LKW Walter,Service Request (SR),389816.0,20196.0,21304.0,9065.0
CI-6825,389774,Closed,aklabisz,2022-05-11 11:16:00,16/May/22 12:00 AM,2023-01-24 12:32:00,Hugo Boss,Service Request (SR),389774.0,1561.0,54749.0,321502.0
CI-6825,389774,Closed,aklabisz,2022-05-11 11:16:00,16/May/22 12:00 AM,2023-01-24 12:32:00,Hugo Boss,Service Request (SR),389774.0,10811.0,54749.0,321502.0
CI-6824,389753,Closed,aklabisz,2022-05-11 10:55:00,18/May/22 12:00 AM,2022-05-31 10:11:00,TeamBank AG,Service Request (SR),389753.0,3162.0,8662.000000000002,20094.0
CI-6823,389582,Closed,guinoo,2022-05-11 03:30:00,18/May/22 12:00 AM,2022-05-12 09:26:00,Continental,Service Request (SR),389582.0,0.0,1796.0,0.0
CI-6822,389507,Closed,nsanchez,2022-05-10 16:13:00,16/May/22 12:00 AM,2022-05-11 13:13:00,LKW Walter,Service Request (SR),389507.0,1260.0,1260.0,0.0
CI-6821,389490,Closed,nsanchez,2022-05-10 15:18:00,17/May/22 12:00 AM,2022-06-10 08:51:00,VW,Service Request (SR),389490.0,1231.0,31666.000000000004,11157.0
CI-6821,389490,Closed,nsanchez,2022-05-10 15:18:00,17/May/22 12:00 AM,2022-06-10 08:51:00,VW,Service Request (SR),389490.0,12491.0,31666.000000000004,11157.0
CI-6821,389490,Closed,nsanchez,2022-05-10 15:18:00,17/May/22 12:00 AM,2022-06-10 08:51:00,VW,Service Request (SR),389490.0,7452.0,31666.000000000004,11157.0
CI-6819,389406,Closed,aruizrobles,2022-05-10 12:44:00,17/May/22 12:00 AM,2022-05-17 12:32:00,Numiga,Service Request (SR),389406.0,4516.0,8493.000000000002,1575.0
CI-6818,389361,Closed,ssanz,2022-05-10 11:30:00,17/May/22 12:00 AM,2022-06-01 12:36:00,Orange,Service Request (SR),389361.0,21630.0,21630.0,10116.0
CI-6813,389312,Closed,ssanz,2022-05-10 09:16:00,17/May/22 12:00 AM,2022-05-24 12:26:00,ProcurX,Service Request (SR),389312.0,4497.0,8872.0,11478.0
CI-6809,389235,Closed,guinoo,2022-05-10 02:48:00,12/May/22 12:00 AM,2022-05-13 01:19:00,Enercon,Service Request (SR),389235.0,1284.0,2722.0,0.0
CI-6809,389235,Closed,guinoo,2022-05-10 02:48:00,12/May/22 12:00 AM,2022-05-13 01:19:00,Enercon,Service Request (SR),389235.0,1.0000000000000002,2722.0,0.0
CI-6808,389233,Closed,yutaka,2022-05-10 02:16:00,15/Jun/22 12:00 AM,2022-07-18 09:58:00,Endress Hauser,Service Request (SR),389233.0,2273.0,31358.000000000004,68466.00000000001
CI-6806,389045,Closed,aruizrobles,2022-05-09 12:39:00,16/May/22 12:00 AM,2022-05-12 14:29:00,Numiga,Service Request (SR),389045.0,1285.0,4367.000000000001,63.00000000000001
CI-6806,389045,Closed,aruizrobles,2022-05-09 12:39:00,16/May/22 12:00 AM,2022-05-12 14:29:00,Numiga,Service Request (SR),389045.0,3082.0,4367.000000000001,63.00000000000001
CI-6805,389033,Closed,aruizrobles,2022-05-09 11:54:00,16/May/22 12:00 AM,2022-05-17 11:13:00,Rhenus,Service Request (SR),389033.0,3118.0,12158.0,1544.0
CI-6804,388774,Closed,ssanz,2022-05-06 13:57:00,13/May/22 12:00 AM,2022-05-23 16:37:00,Allianz,Service Request (SR),388774.0,5.0,5570.0,19317.0
CI-6804,388774,Closed,ssanz,2022-05-06 13:57:00,13/May/22 12:00 AM,2022-05-23 16:37:00,Allianz,Service Request (SR),388774.0,4305.000000000001,5570.0,19317.0
CI-6803,388762,Closed,aklabisz,2022-05-06 12:58:00,13/May/22 12:00 AM,2022-05-19 13:18:00,VW,Service Request (SR),388762.0,10061.0,10061.0,8679.000000000002
CI-6802,388748,Closed,ssanz,2022-05-06 12:09:00,13/May/22 12:00 AM,2022-05-17 11:55:00,Enercon,Service Request (SR),388748.0,7389.0,7834.000000000001,7992.000000000001
CI-6801,388737,Closed,guinoo,2022-05-06 11:38:00,12/May/22 12:00 AM,2022-05-12 01:01:00,Munckhof,Service Request (SR),388737.0,4138.000000000001,6234.0,1769.0
CI-6799,388621,Closed,aruizrobles,2022-05-05 17:48:00,12/May/22 12:00 AM,2022-05-09 17:39:00,Numiga,Service Request (SR),388621.0,5409.0,5649.0,102.0
CI-6795,388323,Closed,nsanchez,2022-05-04 16:00:00,12/May/22 12:00 AM,2022-05-09 13:03:00,msg systems,Service Request (SR),388323.0,7010.0,7010.0,13.0
CI-6794,388241,Closed,aklabisz,2022-05-04 11:35:00,18/May/22 12:00 AM,2022-05-30 15:59:00,VW,Service Request (SR),388241.0,12948.0,18699.0,11700.0
CI-6793,388234,Closed,aklabisz,2022-05-04 11:12:00,11/May/22 12:00 AM,2022-05-04 11:50:00,Deutschlandradio,Service Request (SR),388234.0,38.0,38.0,0.0
CI-6792,388189,Closed,guinoo,2022-05-04 09:44:00,11/May/22 12:00 AM,2022-05-19 06:24:00,Burda,Service Request (SR),388189.0,13318.0,15353.0,6047.0
CI-6791,388158,Closed,guinoo,2022-05-04 07:59:00,06/May/22 12:00 AM,2022-05-10 05:11:00,ProcurX,Service Request (SR),388158.0,0.0,8472.000000000002,0.0
CI-6790,388135,Closed,guinoo,2022-05-04 06:16:00,11/May/22 12:00 AM,2022-05-05 01:04:00,Heidelberg Cement,Service Request (SR),388135.0,1.0000000000000002,90.0,1038.0000000000002
